angle_deg,distance_mm,quality,rotation
223.20,134.8,18,6
224.10,135.0,20,6
225.00,135.0,24,6
225.90,134.5,28,6
226.80,134.8,31,6
227.70,134.5,35,6
228.60,134.2,39,6
229.50,134.5,44,6
230.40,134.2,48,6
231.30,134.2,53,6
232.20,134.0,58,6
233.10,134.2,63,6
234.00,133.8,70,6
234.90,133.8,73,6
235.80,134.0,80,6
236.70,132.8,82,6
237.60,68.0,253,6
238.50,68.5,249,6
239.40,68.0,245,6
240.30,71.2,242,6
241.20,70.5,244,6
242.10,70.0,250,6
243.00,0.0,0,6
243.90,128.8,64,6
244.80,129.0,64,6
245.70,128.8,64,6
246.60,128.8,64,6
247.50,128.5,65,6
248.40,0.0,0,6
249.30,0.0,0,6
250.20,0.0,0,6
251.10,0.0,0,6
252.00,0.0,0,6
252.90,0.0,0,6
253.80,0.0,0,6
254.70,0.0,0,6
255.60,129.0,72,6
256.50,0.0,0,6
257.40,0.0,0,6
258.30,0.0,0,6
259.20,0.0,0,6
260.10,0.0,0,6
261.00,0.0,0,6
261.90,0.0,0,6
262.80,0.0,0,6
263.70,0.0,0,6
264.60,0.0,0,6
265.50,0.0,0,6
266.40,0.0,0,6
267.30,0.0,0,6
268.20,0.0,0,6
269.10,0.0,0,6
270.00,0.0,0,6
270.90,0.0,0,6
271.80,0.0,0,6
272.70,0.0,0,6
273.60,0.0,0,6
274.50,0.0,0,6
275.40,0.0,0,6
276.30,0.0,0,6
277.20,0.0,0,6
278.10,0.0,0,6
279.00,0.0,0,6
279.90,0.0,0,6
280.80,0.0,0,6
281.70,0.0,0,6
282.60,0.0,0,6
283.50,0.0,0,6
284.40,196.2,19,6
285.30,196.2,18,6
286.20,196.0,15,6
287.10,196.2,14,6
288.00,196.2,13,6
288.90,196.2,12,6
289.80,192.2,14,6
290.70,0.0,0,6
291.60,0.0,0,6
292.50,0.0,0,6
293.40,0.0,0,6
294.30,0.0,0,6
295.20,0.0,0,6
296.10,0.0,0,6
297.00,0.0,0,6
297.90,0.0,0,6
298.80,0.0,0,6
299.70,704.5,226,6
300.60,704.5,188,6
301.50,704.5,173,6
302.40,704.5,163,6
303.30,704.5,143,6
304.20,704.5,124,6
305.10,704.5,97,6
306.00,704.8,75,6
306.90,704.5,62,6
307.80,704.5,42,6
308.70,704.8,32,6
309.60,704.5,33,6
310.50,896.2,51,6
311.40,896.5,75,6
312.30,896.5,85,6
313.20,896.5,115,6
314.10,896.5,138,6
315.00,896.5,170,6
315.90,896.5,193,6
316.80,896.5,201,6
317.70,896.5,222,6
318.60,896.2,143,6
319.50,960.0,8,6
320.40,896.0,195,6
321.30,960.0,68,6
322.20,960.0,60,6
323.10,960.0,118,6
324.00,960.0,156,6
324.90,960.2,121,6
325.80,960.0,199,6
326.70,960.2,218,6
327.60,960.0,223,6
328.50,1024.5,81,6
329.40,1024.0,101,6
330.30,1024.0,83,6
331.20,1024.0,183,6
332.10,1024.0,187,6
333.00,1088.0,40,6
333.90,1088.0,73,6
334.80,1088.0,129,6
335.70,1152.2,40,6
336.60,1152.2,156,6
337.50,1152.2,225,6
338.40,1216.2,61,6
339.30,1216.2,134,6
340.20,1216.2,209,6
341.10,0.0,0,6
342.00,0.0,0,6
342.90,8.5,235,6
343.80,0.0,0,6
344.70,0.0,0,6
345.60,0.0,0,6
346.50,4.5,215,6
347.40,0.0,0,6
348.30,7.2,213,6
349.20,0.0,0,6
350.10,0.0,0,6
351.00,0.0,0,6
351.90,0.0,0,6
352.80,0.0,0,6
353.70,0.0,0,6
354.60,0.0,0,6
355.50,0.0,0,6
356.40,0.0,0,6
357.30,6.5,189,6
358.20,0.0,0,6
359.10,7.8,183,6
0.00,0.0,0,7
0.92,0.0,0,7
1.84,0.0,0,7
2.76,0.0,0,7
3.67,0.0,0,7
4.59,0.0,0,7
5.51,0.0,0,7
6.43,17.2,128,7
7.35,0.0,0,7
8.27,0.0,0,7
9.18,0.0,0,7
10.10,0.0,0,7
11.02,0.0,0,7
11.94,0.0,0,7
12.86,0.0,0,7
13.78,0.0,0,7
14.69,0.0,0,7
15.61,0.0,0,7
16.53,0.0,0,7
17.45,0.0,0,7
18.37,18.8,119,7
19.29,17.5,119,7
20.20,0.0,0,7
21.12,0.0,0,7
22.04,0.0,0,7
22.96,0.0,0,7
23.88,13.5,120,7
24.80,0.0,0,7
25.71,0.0,0,7
26.63,0.0,0,7
27.55,0.0,0,7
28.47,0.0,0,7
29.39,0.0,0,7
30.31,0.0,0,7
31.22,0.0,0,7
32.14,0.0,0,7
33.06,0.0,0,7
33.98,0.0,0,7
34.90,0.0,0,7
35.82,0.0,0,7
36.73,0.0,0,7
37.65,0.0,0,7
38.57,0.0,0,7
39.49,67.8,29,7
40.41,0.0,0,7
41.33,0.0,0,7
42.24,0.0,0,7
43.16,67.2,27,7
44.08,0.0,0,7
45.00,68.5,29,7
45.92,0.0,0,7
46.84,0.0,0,7
47.76,0.0,0,7
48.67,0.0,0,7
49.59,0.0,0,7
50.51,0.0,0,7
51.43,0.0,0,7
52.35,68.8,41,7
53.27,0.0,0,7
54.18,0.0,0,7
55.10,0.0,0,7
56.02,0.0,0,7
56.94,0.0,0,7
57.86,0.0,0,7
58.78,0.0,0,7
59.69,0.0,0,7
60.61,0.0,0,7
61.53,0.0,0,7
62.45,0.0,0,7
63.37,0.0,0,7
64.29,3.0,230,7
65.20,3.0,226,7
66.12,0.0,0,7
67.04,0.0,0,7
67.96,3.2,221,7
68.88,3.0,220,7
69.80,0.0,0,7
70.71,4.0,217,7
71.63,0.0,0,7
72.55,0.0,0,7
73.47,0.0,0,7
74.39,3.8,213,7
75.31,4.0,212,7
76.22,0.0,0,7
77.14,3.2,210,7
78.06,0.0,0,7
78.98,0.0,0,7
79.90,4.0,207,7
80.82,0.0,0,7
81.73,0.0,0,7
82.65,0.0,0,7
83.57,0.0,0,7
84.49,0.0,0,7
85.41,0.0,0,7
86.33,0.0,0,7
87.24,0.0,0,7
88.16,0.0,0,7
89.08,0.0,0,7
90.00,0.0,0,7
90.92,0.0,0,7
91.84,0.0,0,7
92.76,0.0,0,7
93.67,0.0,0,7
94.59,0.0,0,7
95.51,3.2,204,7
96.43,0.0,0,7
97.35,4.2,202,7
98.27,0.0,0,7
99.18,0.0,0,7
100.10,4.0,204,7
101.02,0.0,0,7
101.94,0.0,0,7
102.86,0.0,0,7
103.78,0.0,0,7
104.69,0.0,0,7
105.61,0.0,0,7
106.53,0.0,0,7
107.45,0.0,0,7
108.37,3.8,210,7
109.29,4.0,210,7
110.20,4.2,211,7
111.12,4.0,213,7
112.04,3.8,213,7
112.96,0.0,0,7
113.88,3.8,216,7
114.80,0.0,0,7
115.71,0.0,0,7
116.63,0.0,0,7
117.55,0.0,0,7
118.47,3.2,222,7
119.39,0.0,0,7
120.31,0.0,0,7
121.22,0.0,0,7
122.14,0.0,0,7
123.06,3.0,231,7
123.98,0.0,0,7
124.90,0.0,0,7
125.82,2.8,238,7
126.73,0.0,0,7
127.65,0.0,0,7
128.57,0.0,0,7
129.49,0.0,0,7
130.41,0.0,0,7
131.33,2.5,253,7
132.24,0.0,0,7
133.16,0.0,0,7
134.08,0.0,0,7
135.00,0.0,0,7
135.92,0.0,0,7
136.84,0.0,0,7
137.76,0.0,0,7
138.67,0.0,0,7
139.59,15.5,176,7
140.51,21.5,173,7
141.43,18.0,177,7
142.35,0.0,0,7
143.27,0.0,0,7
144.18,0.0,0,7
145.10,0.0,0,7
146.02,0.0,0,7
146.94,0.0,0,7
147.86,0.0,0,7
148.78,0.0,0,7
149.69,0.0,0,7
150.61,0.0,0,7
151.53,0.0,0,7
152.45,0.0,0,7
153.37,0.0,0,7
154.29,0.0,0,7
155.20,0.0,0,7
156.12,0.0,0,7
157.04,0.0,0,7
157.96,0.0,0,7
158.88,0.0,0,7
159.80,0.0,0,7
160.71,0.0,0,7
161.63,0.0,0,7
162.55,0.0,0,7
163.47,29.5,95,7
164.39,27.0,97,7
165.31,0.0,0,7
166.22,5.5,237,7
167.14,0.0,0,7
168.06,0.0,0,7
168.98,0.0,0,7
169.90,0.0,0,7
170.82,0.0,0,7
171.73,0.0,0,7
172.65,0.0,0,7
173.57,0.0,0,7
174.49,0.0,0,7
175.41,0.0,0,7
176.33,0.0,0,7
177.24,0.0,0,7
178.16,0.0,0,7
179.08,0.0,0,7
180.00,0.0,0,7
180.92,0.0,0,7
181.84,0.0,0,7
182.76,0.0,0,7
183.67,0.0,0,7
184.59,0.0,0,7
185.51,0.0,0,7
186.43,0.0,0,7
187.35,0.0,0,7
188.27,0.0,0,7
189.18,0.0,0,7
190.10,0.0,0,7
191.02,0.0,0,7
191.94,0.0,0,7
192.86,0.0,0,7
193.78,0.0,0,7
194.69,0.0,0,7
195.61,0.0,0,7
196.53,0.0,0,7
197.45,0.0,0,7
198.37,0.0,0,7
199.29,0.0,0,7
200.20,0.0,0,7
201.12,0.0,0,7
202.04,0.0,0,7
202.96,0.0,0,7
203.88,0.0,0,7
204.80,0.0,0,7
205.71,0.0,0,7
206.63,0.0,0,7
207.55,0.0,0,7
208.47,0.0,0,7
209.39,0.0,0,7
210.31,0.0,0,7
211.22,0.0,0,7
212.14,0.0,0,7
213.06,0.0,0,7
213.98,0.0,0,7
214.90,0.0,0,7
215.82,0.0,0,7
216.73,0.0,0,7
217.65,0.0,0,7
218.57,0.0,0,7
219.49,68.5,253,7
220.41,135.0,4,7
221.33,135.2,6,7
222.24,135.2,8,7
223.16,135.2,12,7
224.08,135.0,15,7
225.00,135.0,17,7
225.92,135.0,20,7
226.84,135.0,23,7
227.76,134.5,27,7
228.67,135.0,31,7
229.59,134.5,35,7
230.51,134.2,39,7
231.43,134.5,44,7
232.35,134.2,48,7
233.27,134.5,53,7
234.18,134.0,57,7
235.10,134.2,64,7
236.02,133.8,70,7
236.94,134.0,73,7
237.86,134.0,80,7
238.78,133.0,83,7
239.69,68.2,253,7
240.61,68.2,250,7
241.53,67.5,246,7
242.45,71.2,242,7
243.37,70.2,244,7
244.29,70.0,251,7
245.20,128.5,9,7
246.12,128.8,64,7
247.04,129.2,61,7
247.96,128.8,65,7
248.88,128.8,64,7
249.80,128.5,66,7
250.71,0.0,0,7
251.63,0.0,0,7
252.55,0.0,0,7
253.47,0.0,0,7
254.39,0.0,0,7
255.31,0.0,0,7
256.22,0.0,0,7
257.14,0.0,0,7
258.06,129.5,75,7
258.98,0.0,0,7
259.90,0.0,0,7
260.82,0.0,0,7
261.73,0.0,0,7
262.65,0.0,0,7
263.57,0.0,0,7
264.49,0.0,0,7
265.41,0.0,0,7
266.33,0.0,0,7
267.24,0.0,0,7
268.16,0.0,0,7
269.08,0.0,0,7
270.00,0.0,0,7
270.92,0.0,0,7
271.84,0.0,0,7
272.76,0.0,0,7
273.67,0.0,0,7
274.59,0.0,0,7
275.51,0.0,0,7
276.43,0.0,0,7
277.35,0.0,0,7
278.27,0.0,0,7
279.18,0.0,0,7
280.10,0.0,0,7
281.02,0.0,0,7
281.94,0.0,0,7
282.86,0.0,0,7
283.78,0.0,0,7
284.69,0.0,0,7
285.61,0.0,0,7
286.53,0.0,0,7
287.45,196.2,16,7
288.37,196.5,15,7
289.29,196.0,13,7
290.20,196.0,13,7
291.12,196.2,11,7
292.04,194.0,18,7
292.96,192.2,14,7
293.88,0.0,0,7
294.80,0.0,0,7
295.71,0.0,0,7
296.63,0.0,0,7
297.55,0.0,0,7
298.47,0.0,0,7
299.39,0.0,0,7
300.31,0.0,0,7
301.22,0.0,0,7
302.14,704.5,225,7
303.06,704.5,203,7
303.98,704.8,181,7
304.90,704.5,157,7
305.82,704.5,147,7
306.73,704.5,127,7
307.65,704.5,106,7
308.57,704.5,74,7
309.49,704.5,63,7
310.41,704.5,50,7
311.33,704.8,35,7
312.24,704.0,31,7
313.16,896.0,55,7
314.08,896.2,64,7
315.00,896.5,82,7
315.92,896.5,117,7
316.84,896.5,139,7
317.76,896.5,171,7
318.67,896.5,192,7
319.59,896.5,204,7
320.51,896.2,223,7
321.43,896.2,139,7
322.35,896.0,255,7
323.27,896.0,208,7
324.18,960.0,49,7
325.10,960.0,42,7
326.02,960.0,126,7
326.94,960.0,153,7
327.86,960.2,121,7
328.78,960.0,211,7
329.69,960.2,223,7
330.61,960.0,231,7
331.53,1024.2,78,7
332.45,1024.0,112,7
333.37,1024.0,103,7
334.29,1024.0,166,7
335.20,1024.0,192,7
336.12,1088.0,20,7
337.04,1088.0,85,7
337.96,1088.0,129,7
338.88,1152.2,66,7
339.80,1152.2,171,7
340.71,1216.2,8,7
341.63,1216.2,89,7
342.55,1216.2,146,7
343.47,5.2,231,7
344.39,0.0,0,7
345.31,0.0,0,7
346.22,0.0,0,7
347.14,4.8,218,7
348.06,0.0,0,7
348.98,12.5,214,7
349.90,15.2,215,7
350.82,0.0,0,7
351.73,0.0,0,7
352.65,0.0,0,7
353.57,0.0,0,7
354.49,7.2,204,7
355.41,5.8,201,7
356.33,8.2,200,7
357.24,0.0,0,7
358.16,0.0,0,7
359.08,0.0,0,7
0.00,0.0,0,8
0.90,6.8,187,8
1.80,0.0,0,8
2.70,0.0,0,8
3.60,0.0,0,8
4.50,0.0,0,8
5.40,0.0,0,8
6.30,0.0,0,8
7.20,0.0,0,8
8.10,0.0,0,8
9.00,0.0,0,8
9.90,0.0,0,8
10.80,18.5,128,8
11.70,16.5,128,8
12.60,0.0,0,8
13.50,0.0,0,8
14.40,0.0,0,8
15.30,11.5,132,8
16.20,0.0,0,8
17.10,0.0,0,8
18.00,0.0,0,8
18.90,0.0,0,8
19.80,0.0,0,8
20.70,0.0,0,8
21.60,0.0,0,8
22.50,0.0,0,8
23.40,19.0,119,8
24.30,0.0,0,8
25.20,0.0,0,8
26.10,14.0,120,8
27.00,0.0,0,8
27.90,0.0,0,8
28.80,0.0,0,8
29.70,0.0,0,8
30.60,0.0,0,8
31.50,0.0,0,8
32.40,0.0,0,8
33.30,0.0,0,8
34.20,0.0,0,8
35.10,0.0,0,8
36.00,0.0,0,8
36.90,0.0,0,8
37.80,0.0,0,8
38.70,0.0,0,8
39.60,0.0,0,8
40.50,66.0,35,8
41.40,68.5,28,8
42.30,68.8,26,8
43.20,68.0,27,8
44.10,0.0,0,8
45.00,0.0,0,8
45.90,0.0,0,8
46.80,67.8,29,8
47.70,67.8,30,8
48.60,67.2,32,8
49.50,0.0,0,8
50.40,0.0,0,8
51.30,0.0,0,8
52.20,0.0,0,8
53.10,0.0,0,8
54.00,0.0,0,8
54.90,0.0,0,8
55.80,68.2,43,8
56.70,67.5,44,8
57.60,67.5,44,8
58.50,0.0,0,8
59.40,0.0,0,8
60.30,0.0,0,8
61.20,2.8,237,8
62.10,0.0,0,8
63.00,0.0,0,8
63.90,0.0,0,8
64.80,0.0,0,8
65.70,0.0,0,8
66.60,3.5,227,8
67.50,3.0,226,8
68.40,0.0,0,8
69.30,3.2,223,8
70.20,3.2,221,8
71.10,0.0,0,8
72.00,0.0,0,8
72.90,0.0,0,8
73.80,0.0,0,8
74.70,0.0,0,8
75.60,0.0,0,8
76.50,3.8,212,8
77.40,0.0,0,8
78.30,0.0,0,8
79.20,0.0,0,8
80.10,0.0,0,8
81.00,0.0,0,8
81.90,0.0,0,8
82.80,3.8,207,8
83.70,0.0,0,8
84.60,0.0,0,8
85.50,3.8,204,8
86.40,0.0,0,8
87.30,4.0,203,8
88.20,0.0,0,8
89.10,4.5,203,8
90.00,0.0,0,8
90.90,0.0,0,8
91.80,0.0,0,8
92.70,0.0,0,8
93.60,0.0,0,8
94.50,0.0,0,8
95.40,3.8,203,8
96.30,3.8,203,8
97.20,13.5,109,8
98.10,3.5,202,8
99.00,0.0,0,8
99.90,4.0,203,8
100.80,0.0,0,8
101.70,0.0,0,8
102.60,0.0,0,8
103.50,0.0,0,8
104.40,0.0,0,8
105.30,0.0,0,8
106.20,0.0,0,8
107.10,0.0,0,8
108.00,0.0,0,8
108.90,3.8,209,8
109.80,0.0,0,8
110.70,4.0,211,8
111.60,4.2,212,8
112.50,0.0,0,8
113.40,4.2,214,8
114.30,0.0,0,8
115.20,0.0,0,8
116.10,0.0,0,8
117.00,0.0,0,8
117.90,0.0,0,8
118.80,0.0,0,8
119.70,0.0,0,8
120.60,3.2,225,8
121.50,3.2,226,8
122.40,0.0,0,8
123.30,0.0,0,8
124.20,3.0,232,8
125.10,0.0,0,8
126.00,3.2,236,8
126.90,0.0,0,8
127.80,3.0,241,8
128.70,0.0,0,8
129.60,0.0,0,8
130.50,0.0,0,8
131.40,3.0,250,8
132.30,0.0,0,8
133.20,66.8,0,8
134.10,0.0,0,8
135.00,66.5,6,8
135.90,0.0,0,8
136.80,0.0,0,8
137.70,66.2,17,8
138.60,0.0,0,8
139.50,0.0,0,8
140.40,19.2,175,8
141.30,21.2,172,8
142.20,0.0,0,8
143.10,0.0,0,8
144.00,0.0,0,8
144.90,0.0,0,8
145.80,0.0,0,8
146.70,0.0,0,8
147.60,0.0,0,8
148.50,0.0,0,8
149.40,0.0,0,8
150.30,0.0,0,8
151.20,0.0,0,8
152.10,0.0,0,8
153.00,0.0,0,8
153.90,0.0,0,8
154.80,0.0,0,8
155.70,0.0,0,8
156.60,0.0,0,8
157.50,0.0,0,8
158.40,0.0,0,8
159.30,0.0,0,8
160.20,0.0,0,8
161.10,0.0,0,8
162.00,0.0,0,8
162.90,0.0,0,8
163.80,29.8,95,8
164.70,0.0,0,8
165.60,0.0,0,8
166.50,0.0,0,8
167.40,0.0,0,8
168.30,0.0,0,8
169.20,0.0,0,8
170.10,0.0,0,8
171.00,0.0,0,8
171.90,0.0,0,8
172.80,0.0,0,8
173.70,0.0,0,8
174.60,0.0,0,8
175.50,0.0,0,8
176.40,0.0,0,8
177.30,0.0,0,8
178.20,0.0,0,8
179.10,0.0,0,8
180.00,0.0,0,8
180.90,0.0,0,8
181.80,0.0,0,8
182.70,0.0,0,8
183.60,0.0,0,8
184.50,0.0,0,8
185.40,0.0,0,8
186.30,0.0,0,8
187.20,0.0,0,8
188.10,0.0,0,8
189.00,0.0,0,8
189.90,0.0,0,8
190.80,0.0,0,8
191.70,0.0,0,8
192.60,0.0,0,8
193.50,0.0,0,8
194.40,0.0,0,8
195.30,0.0,0,8
196.20,0.0,0,8
197.10,0.0,0,8
198.00,0.0,0,8
198.90,0.0,0,8
199.80,0.0,0,8
200.70,0.0,0,8
201.60,0.0,0,8
202.50,0.0,0,8
203.40,0.0,0,8
204.30,0.0,0,8
205.20,0.0,0,8
206.10,0.0,0,8
207.00,0.0,0,8
207.90,0.0,0,8
208.80,0.0,0,8
209.70,0.0,0,8
210.60,0.0,0,8
211.50,0.0,0,8
212.40,0.0,0,8
213.30,0.0,0,8
214.20,0.0,0,8
215.10,0.0,0,8
216.00,0.0,0,8
216.90,0.0,0,8
217.80,0.0,0,8
218.70,0.0,0,8
219.60,135.2,1,8
220.50,135.2,4,8
221.40,135.2,6,8
222.30,135.2,9,8
223.20,134.8,12,8
224.10,135.0,15,8
225.00,134.8,18,8
225.90,135.0,21,8
226.80,135.0,24,8
227.70,134.8,28,8
228.60,134.8,31,8
229.50,134.5,36,8
230.40,134.5,39,8
231.30,134.2,45,8
232.20,134.2,49,8
233.10,134.2,54,8
234.00,134.0,58,8
234.90,134.2,64,8
235.80,133.8,70,8
236.70,134.0,73,8
237.60,134.0,80,8
238.50,133.2,83,8
239.40,68.5,253,8
240.30,68.5,250,8
241.20,68.0,246,8
242.10,71.2,242,8
243.00,70.8,245,8
243.90,70.0,250,8
244.80,129.0,8,8
245.70,128.8,64,8
246.60,129.0,64,8
247.50,128.8,64,8
248.40,128.8,63,8
249.30,128.5,66,8
250.20,128.2,65,8
251.10,0.0,0,8
252.00,0.0,0,8
252.90,0.0,0,8
253.80,0.0,0,8
254.70,0.0,0,8
255.60,0.0,0,8
256.50,0.0,0,8
257.40,0.0,0,8
258.30,0.0,0,8
259.20,0.0,0,8
260.10,0.0,0,8
261.00,0.0,0,8
261.90,0.0,0,8
262.80,0.0,0,8
263.70,0.0,0,8
264.60,0.0,0,8
265.50,0.0,0,8
266.40,0.0,0,8
267.30,0.0,0,8
268.20,0.0,0,8
269.10,0.0,0,8
270.00,0.0,0,8
270.90,0.0,0,8
271.80,0.0,0,8
272.70,0.0,0,8
273.60,0.0,0,8
274.50,0.0,0,8
275.40,0.0,0,8
276.30,0.0,0,8
277.20,0.0,0,8
278.10,0.0,0,8
279.00,0.0,0,8
279.90,0.0,0,8
280.80,0.0,0,8
281.70,0.0,0,8
282.60,0.0,0,8
283.50,0.0,0,8
284.40,0.0,0,8
285.30,0.0,0,8
286.20,0.0,0,8
287.10,196.2,17,8
288.00,196.2,15,8
288.90,196.0,12,8
289.80,196.0,13,8
290.70,196.2,13,8
291.60,193.2,21,8
292.50,0.0,0,8
293.40,0.0,0,8
294.30,0.0,0,8
295.20,0.0,0,8
296.10,0.0,0,8
297.00,0.0,0,8
297.90,0.0,0,8
298.80,0.0,0,8
299.70,0.0,0,8
300.60,0.0,0,8
301.50,704.5,231,8
302.40,704.5,200,8
303.30,704.5,180,8
304.20,704.5,160,8
305.10,704.5,148,8
306.00,704.5,141,8
306.90,704.5,113,8
307.80,704.5,87,8
308.70,704.5,65,8
309.60,704.5,53,8
310.50,704.5,40,8
311.40,704.5,32,8
312.30,704.8,21,8
313.20,896.5,48,8
314.10,896.5,76,8
315.00,896.5,96,8
315.90,896.5,117,8
316.80,896.5,149,8
317.70,896.2,173,8
318.60,896.5,191,8
319.50,896.5,205,8
320.40,896.2,218,8
321.30,896.0,147,8
322.20,960.0,22,8
323.10,896.2,193,8
324.00,960.2,93,8
324.90,960.2,24,8
325.80,960.2,129,8
326.70,960.0,138,8
327.60,960.0,140,8
328.50,960.2,223,8
329.40,960.0,218,8
330.30,1024.0,42,8
331.20,1024.2,83,8
332.10,1024.0,146,8
333.00,1024.2,96,8
333.90,1024.0,184,8
334.80,1024.0,221,8
335.70,1088.2,19,8
336.60,1088.0,86,8
337.50,1088.0,128,8
338.40,1152.2,64,8
339.30,1152.2,175,8
340.20,1216.2,10,8
341.10,1216.2,83,8
342.00,1216.2,147,8
342.90,0.0,0,8
343.80,4.8,231,8
344.70,0.0,0,8
345.60,0.0,0,8
346.50,0.0,0,8
347.40,0.0,0,8
348.30,14.5,214,8
349.20,0.0,0,8
350.10,6.2,208,8
351.00,6.8,206,8
351.90,7.2,205,8
352.80,0.0,0,8
353.70,6.8,202,8
354.60,0.0,0,8
355.50,6.2,199,8
356.40,0.0,0,8
357.30,8.5,196,8
358.20,0.0,0,8
359.10,9.8,193,8
0.00,0.0,0,9
0.92,7.0,186,9
1.84,0.0,0,9
2.76,0.0,0,9
3.67,0.0,0,9
4.59,0.0,0,9
5.51,0.0,0,9
6.43,0.0,0,9
7.35,15.0,129,9
8.27,0.0,0,9
9.18,0.0,0,9
10.10,0.0,0,9
11.02,17.5,127,9
11.94,0.0,0,9
12.86,0.0,0,9
13.78,0.0,0,9
14.69,0.0,0,9
15.61,0.0,0,9
16.53,0.0,0,9
17.45,0.0,0,9
18.37,0.0,0,9
19.29,0.0,0,9
20.20,19.0,119,9
21.12,20.5,119,9
22.04,0.0,0,9
22.96,0.0,0,9
23.88,18.5,119,9
24.80,0.0,0,9
25.71,0.0,0,9
26.63,0.0,0,9
27.55,0.0,0,9
28.47,7.8,122,9
29.39,0.0,0,9
30.31,0.0,0,9
31.22,0.0,0,9
32.14,0.0,0,9
33.06,0.0,0,9
33.98,0.0,0,9
34.90,0.0,0,9
35.82,0.0,0,9
36.73,0.0,0,9
37.65,0.0,0,9
38.57,0.0,0,9
39.49,0.0,0,9
40.41,0.0,0,9
41.33,66.0,31,9
42.24,67.5,28,9
43.16,0.0,0,9
44.08,0.0,0,9
45.00,0.0,0,9
45.92,0.0,0,9
46.84,0.0,0,9
47.76,0.0,0,9
48.67,67.5,32,9
49.59,66.2,32,9
50.51,67.5,34,9
51.43,0.0,0,9
52.35,0.0,0,9
53.27,67.0,39,9
54.18,0.0,0,9
55.10,0.0,0,9
56.02,0.0,0,9
56.94,0.0,0,9
57.86,0.0,0,9
58.78,68.0,45,9
59.69,0.0,0,9
60.61,0.0,0,9
61.53,2.2,238,9
62.45,0.0,0,9
63.37,0.0,0,9
64.29,3.2,233,9
65.20,3.2,231,9
66.12,3.0,230,9
67.04,0.0,0,9
67.96,3.0,227,9
68.88,0.0,0,9
69.80,0.0,0,9
70.71,0.0,0,9
71.63,3.2,220,9
72.55,0.0,0,9
73.47,0.0,0,9
74.39,4.0,216,9
75.31,0.0,0,9
76.22,0.0,0,9
77.14,0.0,0,9
78.06,0.0,0,9
78.98,0.0,0,9
79.90,0.0,0,9
80.82,4.2,208,9
81.73,0.0,0,9
82.65,0.0,0,9
83.57,0.0,0,9
84.49,0.0,0,9
85.41,0.0,0,9
86.33,0.0,0,9
87.24,4.0,204,9
88.16,0.0,0,9
89.08,0.0,0,9
90.00,0.0,0,9
90.92,0.0,0,9
91.84,0.0,0,9
92.76,0.0,0,9
93.67,0.0,0,9
94.59,0.0,0,9
95.51,0.0,0,9
96.43,0.0,0,9
97.35,0.0,0,9
98.27,2.0,206,9
99.18,0.0,0,9
100.10,4.5,203,9
101.02,4.2,203,9
101.94,0.0,0,9
102.86,0.0,0,9
103.78,3.8,204,9
104.69,0.0,0,9
105.61,3.8,205,9
106.53,0.0,0,9
107.45,0.0,0,9
108.37,0.0,0,9
109.29,0.0,0,9
110.20,0.0,0,9
111.12,0.0,0,9
112.04,4.2,210,9
112.96,4.0,212,9
113.88,0.0,0,9
114.80,0.0,0,9
115.71,0.0,0,9
116.63,0.0,0,9
117.55,0.0,0,9
118.47,0.0,0,9
119.39,0.0,0,9
120.31,0.0,0,9
121.22,0.0,0,9
122.14,0.0,0,9
123.06,3.5,226,9
123.98,0.0,0,9
124.90,0.0,0,9
125.82,0.0,0,9
126.73,3.0,234,9
127.65,0.0,0,9
128.57,0.0,0,9
129.49,2.8,240,9
130.41,0.0,0,9
131.33,0.0,0,9
132.24,0.0,0,9
133.16,3.0,250,9
134.08,2.8,253,9
135.00,0.0,0,9
135.92,0.0,0,9
136.84,66.5,6,9
137.76,66.8,11,9
138.67,0.0,0,9
139.59,66.2,17,9
140.51,66.2,21,9
141.43,0.0,0,9
142.35,18.2,176,9
143.27,19.2,173,9
144.18,0.0,0,9
145.10,0.0,0,9
146.02,0.0,0,9
146.94,0.0,0,9
147.86,0.0,0,9
148.78,0.0,0,9
149.69,0.0,0,9
150.61,0.0,0,9
151.53,0.0,0,9
152.45,0.0,0,9
153.37,0.0,0,9
154.29,0.0,0,9
155.20,0.0,0,9
156.12,0.0,0,9
157.04,0.0,0,9
157.96,0.0,0,9
158.88,0.0,0,9
159.80,0.0,0,9
160.71,0.0,0,9
161.63,0.0,0,9
162.55,0.0,0,9
163.47,0.0,0,9
164.39,0.0,0,9
165.31,0.0,0,9
166.22,29.2,95,9
167.14,0.0,0,9
168.06,0.0,0,9
168.98,0.0,0,9
169.90,0.0,0,9
170.82,0.0,0,9
171.73,0.0,0,9
172.65,0.0,0,9
173.57,0.0,0,9
174.49,0.0,0,9
175.41,0.0,0,9
176.33,0.0,0,9
177.24,0.0,0,9
178.16,0.0,0,9
179.08,0.0,0,9
180.00,0.0,0,9
180.92,0.0,0,9
181.84,0.0,0,9
182.76,0.0,0,9
183.67,0.0,0,9
184.59,0.0,0,9
185.51,0.0,0,9
186.43,0.0,0,9
187.35,0.0,0,9
188.27,0.0,0,9
189.18,0.0,0,9
190.10,0.0,0,9
191.02,0.0,0,9
191.94,0.0,0,9
192.86,0.0,0,9
193.78,0.0,0,9
194.69,0.0,0,9
195.61,0.0,0,9
196.53,0.0,0,9
197.45,0.0,0,9
198.37,0.0,0,9
